shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason
6829,337,1683,4,1,2,678, UPS    , Delivered ,286.64797356744344,1722.1014519632631, fef59a72-6135-4412-b219-777a61c9c6dd, Customs
6830,1954,1317,12,5,3,689, USPS   , Delivered ,43.23205827272259,1589.1374199047664, d7372a90-b69a-4ca7-8391-01025787d72d, None
6831,1830,1791,8,1,2,971, UPS    , Delivered ,890.6540821934574,113.40285594992253, 960353f4-320c-477e-bfd6-aad068b4ed71, None
6832,319,292,20,4,1,455, USPS   , Delayed   ,730.9134283997573,1732.4244389228406, b715e821-7b7b-4cba-811a-9c0d7534dfb9, Mechanical
6833,354,662,10,5,1,530, UPS    , Delivered ,61.25866390732892,1707.0082538006218, 9f136c69-0ce1-4b9a-aade-18c93d6fc559, Mechanical
6834,2146,703,16,1,4,101, USPS   , In Transit,922.9641884465036,261.0334203036083, 7bde97bc-8591-4673-9fed-89c29e2c9ae9, None
6835,909,744,1,1,4,399, DHL    , Delivered ,974.3392407965648,1319.063437496718, dbf5c566-1374-49fc-bc50-324d6621680e, Mechanical
6836,952,1369,8,3,3,619, DHL    , In Transit,548.1971986901324,1719.1082134889416, d7378bbe-a80f-414f-94ff-6cf516185d65, None
6837,443,330,10,1,4,906, DHL    , In Transit,191.89442284911257,1288.4130955796534, 5f54e953-2b60-499f-9605-f3a885f11caa, Weather
6838,2154,1810,6,5,1,625, FedEx  , Delivered ,626.238967635966,1049.7726177652337, e0551130-489f-4b73-b64a-8b7cce5aa609, Customs
6839,257,89,6,5,1,703, FedEx  , In Transit,236.36999363696572,61.35102163735728, 20797d29-3fff-45a7-8bd2-64cd108604de, Customs
6840,1087,762,19,2,1,180, USPS   , Delayed   ,211.93143855631055,81.83578251661189, d5645d97-33be-4bc8-9a0a-fc95cc3254be, None
6841,890,1240,13,5,5,191, DHL    , In Transit,848.8512796135481,868.4093342842052, 2dc0686d-3531-4747-a642-60074fd5014c, Customs
6842,406,1920,6,5,4,987, DHL    , Delivered ,996.8863036918008,9.79896771243163, 6a3a5106-879a-4508-be3a-371b29970031, Customs
6843,610,1832,8,1,1,679, USPS   , In Transit,102.261372492132,616.6515381787007, 90f7529d-7780-4a7d-8dd5-706fba0436ee, None
6844,781,1499,4,3,3,397, DHL    , Delivered ,231.39733778991405,1004.9538823860256, b4fc3ce0-e2ed-48ff-8c26-8a98c45ca661, None
6845,1183,2098,7,2,2,864, UPS    , In Transit,171.31103565833018,1248.7882844675653, 0c94f65f-71d5-4b8a-8f38-1725fcfb6797, None
6846,1337,434,19,2,1,693, UPS    , Delayed   ,104.70263122899809,1100.7897221713304, 6f1fbfa0-daea-4ca7-a66b-ee5dcc6035e5, Mechanical
6847,882,1462,8,5,1,151, FedEx  , Delayed   ,170.64437991644212,62.68667217072591, d794595d-1338-4d08-ac30-98dfee8059f4, Weather
6848,407,775,15,3,5,506, USPS   , In Transit,978.6773326342894,1371.19054696916, 85fde981-2e8c-42bf-a817-ff84d19eee3b, Mechanical
6849,2006,1924,5,3,5,758, DHL    , Delivered ,199.97816058996125,1941.7559781423824, b2f74ab7-266e-4edc-8816-dd1c752d92cc, Customs
6850,24,1419,20,1,3,328, FedEx  , Delivered ,545.7165030901517,1258.224148958545, 65c62a0e-6f55-4ba3-a19e-114950e69dc8, Customs
6851,91,53,10,4,1,602, DHL    , Delayed   ,273.56139960585296,1179.5149082551384, 8f2d34a4-8a07-461c-a84c-597d916c2e03, None
6852,1000,626,20,5,5,794, USPS   , In Transit,878.8388284153107,1732.543636501369, 2286af73-2ec7-42b3-8208-32180c14b115, Customs
6853,1407,1532,15,4,5,928, USPS   , In Transit,634.6593623584688,73.51704852368395, 6e7904e3-875a-4d15-a5be-9fe66f2108be, Customs
6854,948,1691,11,5,5,496, USPS   , Delivered ,194.5508292882147,1924.9926896019915, af2a33f2-a73c-4031-b3a2-d095d70f53c4, Mechanical
6855,692,783,14,5,5,599, USPS   , Delivered ,649.4879887824355,514.1091301870457, 0c03dcc7-f0a0-4941-ae3d-588e31f8b7c0, Customs
6856,587,974,14,2,2,653, DHL    , Delivered ,829.4531831924809,281.87271691185344, 1e799de2-6934-450e-8cc4-2f8f6491a8b0, Customs
6857,1033,2079,11,4,4,907, USPS   , Delayed   ,185.8045220953313,54.68606688909704, 19398a3a-1ce7-485c-adbd-fcb3b85a1dbe, Customs
6858,1797,1404,1,4,2,582, DHL    , Delivered ,478.1654001546322,1520.615409881881, 3a53816f-5ee1-4608-a119-27843f328889, Customs
6859,587,804,15,3,2,102, USPS   , Delayed   ,799.1789053720878,1940.200000217025, 8b6c18f3-a9ce-469f-a30b-625cb2e7eeeb, Mechanical
6860,1814,635,14,1,4,765, DHL    , Delivered ,103.71055157887416,1892.8945082595112, 0c74bcda-4656-4da9-aa45-4040f005725e, Weather
6861,1262,1555,12,1,4,199, FedEx  , Delayed   ,28.84704759903495,1487.9038775985707, c734097b-ff4f-4c1e-8c23-e1edf70bb510, Weather
6862,1543,1235,5,3,5,359, UPS    , In Transit,176.10602587363255,1133.1120965821897, 6badc4d5-4fd5-4644-acfe-6bf68800db66, Customs
6863,1213,1851,16,4,2,484, DHL    , In Transit,583.1277785857352,408.2149431101586, 082c20a6-88b6-4c2c-adcb-3fbaf2d67700, Customs
6864,444,1149,2,3,5,325, DHL    , In Transit,438.1071763508703,1165.3324788610958, 0ded1b1f-665b-4e78-bf7c-54bb7e8f44e9, Weather
6865,2161,2131,17,2,1,67, USPS   , Delivered ,473.6154212540834,1147.4404462302737, bbbb119c-7c58-45a5-a16a-115f97d876ba, Customs
6866,907,132,5,4,1,116, DHL    , In Transit,244.64845020095592,1807.694746183294, d1cef58b-948c-4410-a340-f9421cb15315, Customs
6867,261,1640,12,3,3,482, USPS   , Delivered ,44.2995911913264,1376.9002000917317, df1410c2-ad7f-475a-b13b-87a84a5bafc1, Weather
6868,1259,890,1,5,3,224, DHL    , In Transit,499.8869191888853,336.66422685909936, 90b83ada-a13d-4f9d-abb4-9c24f89561f5, Customs
6869,1970,259,18,1,2,445, UPS    , In Transit,531.7494571499001,829.9599776281468, be947769-7dce-470b-bea1-c15093607093, Mechanical
6870,1925,537,1,2,3,802, UPS    , Delayed   ,52.70576564873132,1329.7445828850512, fc26d0e1-74de-4719-a91c-95cf11baaaca, Customs
6871,784,781,18,4,5,50, USPS   , Delayed   ,78.7536671011045,1200.7770724713894, 3739e743-85d0-4a74-ad8b-cc04f71190a9, Customs
6872,718,1925,16,5,5,428, DHL    , In Transit,399.5594969494128,534.1299282670432, 50101f1a-8e19-486b-a3e0-8cff9b6e91bd, Mechanical
6873,1128,1286,19,5,2,538, UPS    , Delayed   ,115.66779904304778,1423.1562384195413, 7e163221-cf5f-4b21-bd3c-2d406fe0c58d, Mechanical
6874,602,1901,13,2,5,90, USPS   , Delayed   ,913.9645479208608,641.8826047569919, 95578ac9-23cf-4843-bef7-d31ceb80807a, Mechanical
6875,1357,1741,10,1,2,197, DHL    , Delayed   ,930.9613011710318,1619.140516956637, 4a9764d5-a1f8-4553-a479-ec42254d5e05, Weather
6876,150,1780,2,1,1,679, FedEx  , Delayed   ,490.9546197240724,839.7937000305263, a4d85d9b-4fa2-4bf3-817a-e9b2acb81b7b, Customs
6877,978,1370,2,4,5,876, UPS    , Delivered ,601.4156176036358,935.0479224042008, 14a93c28-b9be-43ea-8243-682646246f0d, Customs
6878,1926,549,3,3,1,853, UPS    , Delayed   ,679.9860267445096,1877.915051146328, 81035cea-2723-4ec5-a247-a75a818fdcd4, None
6879,424,1075,16,2,2,768, FedEx  , Delayed   ,400.00940350756895,333.8954749022004, e464187a-430e-4b10-aaf8-ac2864e8eba1, Customs
6880,1586,1021,14,1,4,145, UPS    , Delivered ,839.1408333986631,1124.0938522636714, e25362bf-cc82-44e0-977f-eaa259828921, Mechanical
6881,423,1864,15,1,3,730, FedEx  , In Transit,38.11913625842701,291.1311850340058, c05717c8-2569-4dd8-b603-5cdc83173bd0, Weather
6882,1943,1300,7,2,5,785, UPS    , In Transit,393.7073713349533,888.4464879189846, f5e24efe-72a6-4e79-87da-0c729bc776ee, Customs
6883,2054,1558,15,5,4,861, FedEx  , Delayed   ,373.14026895447785,1146.2647396996797, 6c588833-08ca-4d43-aca0-1d8d075344c8, None
6884,2118,1308,5,3,2,543, USPS   , Delayed   ,382.8014123227297,1882.074725201866, 569cb66b-91f7-4b49-b6e0-d6c0be5d215d, None
6885,2154,2004,14,3,4,584, USPS   , In Transit,544.8034087909396,1153.885622290842, 2a27f03e-50db-4f6a-8072-4bcf615c55c7, Customs
6886,2069,438,6,5,1,219, USPS   , Delivered ,829.5187651048998,623.276291164237, f30e8c3d-388b-4dfe-a15b-4da5659f0867, Weather
6887,888,1635,1,3,5,648, FedEx  , Delivered ,718.4159263383565,9.92675077361934, 974bacd9-e973-4ed1-adbe-00ca4bcd42bc, Customs
6888,549,2153,13,1,4,239, DHL    , Delayed   ,358.04126262270626,782.2195622184626, 0aee8380-5c4f-44ed-a8d6-3fc9ba3489d6, Customs
6889,446,915,18,1,1,420, FedEx  , In Transit,785.4029893095512,1384.509473187774, a5e6afe7-60f0-4b89-bfee-768b5cfe86f6, None
6890,1958,1294,16,1,5,214, USPS   , Delayed   ,732.8112263910995,963.126585236356, ec6485e9-9aad-46d2-8d10-005970c8a691, Customs
6891,382,234,5,1,2,367, FedEx  , Delayed   ,309.24397170682835,1536.6714526729302, 0235aec9-6be0-4f22-969f-824a288e7447, None
6892,848,925,8,2,4,481, FedEx  , Delayed   ,699.1626522296225,1032.8051221426726, 244aa4c6-13ad-4f4d-ac4b-dab95d3b9dc0, None
6893,1913,333,14,4,1,352, DHL    , Delayed   ,834.695209446163,293.28284430247373, 6e9b1c1b-34fa-48ee-bee5-3a5906cc6cd9, Mechanical
6894,517,960,8,5,4,743, UPS    , Delivered ,255.48259003789224,1370.1635849054924, 11812a5f-3dd4-44c5-9fad-983aaf09a1af, Customs
6895,1113,1638,7,4,5,318, UPS    , Delivered ,127.08697038034234,126.8802370922739, 6bb600bf-b396-4787-8eb2-fcb6fe764ef6, Customs
6896,464,1422,19,2,1,411, DHL    , In Transit,183.2488744381517,1116.9600712406484, 9c971bd0-c67b-4680-9ca6-df5333fe6ce9, Mechanical
6897,1326,1841,4,2,3,327, USPS   , In Transit,223.86626454859748,890.7859415244708, cf72e050-02d5-4f74-97f8-33bb90140301, Weather
6898,1896,1232,9,3,2,706, DHL    , In Transit,824.3951500564852,1243.6497488705108, cd1d63f4-3a6b-4e22-9ac3-91f55e39cbf7, None
6899,2121,1569,11,5,5,398, FedEx  , Delivered ,761.4952150133172,478.7594471923693, 28c873e3-4779-48f3-86e9-d7728bba6bdc, Customs
6900,1290,2027,19,3,2,810, USPS   , In Transit,495.764523950138,797.0320474735978, 92c6c0e1-9fd0-48e4-9c38-7417b51d03e2, None
6901,675,1382,8,1,1,857, FedEx  , Delivered ,621.8789393313734,601.1974202982941, 5d5dc26b-2fb1-43a5-ae48-1ca7c4ba7311, Mechanical
6902,1850,1060,17,2,2,728, DHL    , Delayed   ,200.16619307468537,99.71869400015798, 997a0314-3eb5-4c90-afdb-1c1c471daf91, None
6903,1522,292,11,2,3,126, DHL    , In Transit,835.1011803803796,752.8374276512219, b303231a-4082-431d-b8c2-741dace6ab30, Mechanical
6904,213,528,3,4,3,534, USPS   , Delayed   ,430.78855764245446,741.9059421977363, 60f96f09-5510-4c18-a6de-fb440b016333, Weather
6905,2009,2121,14,1,2,505, FedEx  , In Transit,850.4461044962468,44.16544379286464, b0c9c00b-215e-45e5-b987-366bdec5a50d, None
6906,832,289,9,1,3,760, DHL    , In Transit,732.5920892132937,607.5570710639095, f7b5682b-329e-4f09-9671-5f563a89709e, Weather
6907,1016,1110,10,1,1,645, DHL    , In Transit,785.288464248976,712.5254628298133, f4795791-76a9-42d6-a85e-adeda0708942, None
6908,1996,345,10,4,5,169, DHL    , Delivered ,125.74071132486736,1161.9127407985343, 4511eac8-4390-4941-9d4a-a4832b080e11, Mechanical
6909,1782,1429,17,3,1,675, DHL    , In Transit,528.5045817653221,59.190761172653055, bfe1f514-3ff1-4624-bf57-87af31bae1ae, None
6910,1841,2026,16,1,5,379, FedEx  , In Transit,870.0805117754064,755.1256269873384, ccfd271c-fb68-4383-8642-2d89584b5c4a, None
6911,1100,1290,19,4,3,737, USPS   , Delivered ,349.5315565986157,1140.154696819332, d6576b41-27e3-44f8-9d62-2154527ac5fe, None
6912,1040,1466,12,4,5,73, UPS    , Delivered ,460.2894917287735,1673.9908265244046, ec08b68e-e3f8-41dc-8ddf-a06cab6c46d0, Customs
6913,1389,1565,6,3,5,588, UPS    , Delivered ,820.1676327060345,226.12921469152505, 830b6d60-78ae-4ca8-a4d7-5748d92af631, Customs
6914,301,349,19,2,3,927, USPS   , Delivered ,917.7839530218184,1429.9364214524555, adaa7663-7ee9-43c3-a365-7876055fab04, Mechanical
6915,1764,756,6,2,5,176, USPS   , Delivered ,163.0327471213732,1027.8709619981016, 9c5d6979-4a6d-40f7-b6a2-c0cfc1e2acf6, None
6916,1906,545,1,3,2,877, FedEx  , Delivered ,160.1756960247597,1854.1933116036764, 63b8f111-dc71-4aeb-8cbb-2c85e89ec786, Customs
6917,836,1847,6,4,3,793, UPS    , Delayed   ,974.775362403166,771.475364814255, e8b4294e-8317-4a3e-b4e2-9c6cffc4f0c2, Mechanical
6918,750,1077,1,3,5,743, DHL    , In Transit,957.0341486746568,1068.3601610240578, 1e651921-83aa-48ed-9b89-d917680d837b, Weather
6919,1158,541,17,5,3,297, USPS   , Delayed   ,459.07826498196727,1808.0797378420384, aeb0472b-ee26-466b-a69c-01f7e5c984d7, Customs
6920,889,1013,20,3,3,607, UPS    , In Transit,121.95000050285856,822.22120183363, e7d4d2de-ba41-4413-897e-e26280ee39dd, Customs
6921,2137,1326,8,1,4,645, USPS   , Delayed   ,112.72898761131007,979.6275252839514, ce1a3d32-bcdc-4ffc-9eaa-39f18026f2db, None
6922,2151,715,18,4,2,564, DHL    , Delayed   ,124.45844056681682,194.28464262246317, 75e3c881-bc6f-4817-bf8c-0d174a1a743d, Mechanical
6923,110,463,9,5,5,319, UPS    , Delayed   ,149.48387638098308,507.5729206094789, bd686edc-daaa-431e-ae8d-3167636c50e8, None
6924,975,1952,14,3,1,738, UPS    , In Transit,183.5391769626112,1923.247813671555, 70bd9bd6-3604-4cb6-a7f1-83f25beefa24, Mechanical
6925,1329,242,7,4,4,524, UPS    , In Transit,352.76780414960734,1203.966304424947, 6e175cd2-96b5-4c24-8da2-78c9052e3f41, Mechanical
6926,1802,722,1,1,1,159, UPS    , Delivered ,775.1035661954211,1382.4745463197714, 20dbac9e-72ca-4bee-be4d-2542f6abd2ac, Weather
6927,949,1131,6,4,1,292, DHL    , Delayed   ,805.8065663886874,995.8759032463072, a2ed1613-8973-486a-9008-8f0b9c16264f, None
6928,2161,1058,3,1,1,790, FedEx  , Delivered ,297.0035648694424,149.56976428449192, aba4461d-7c1f-4a0c-8eb2-4a8475139609, Mechanical
6929,596,1216,10,5,1,614, FedEx  , In Transit,647.9042197868735,645.5047650884704, 29a6cd5b-56fc-431d-9e2f-037c48af34bb, Customs
6930,2022,2007,12,4,4,873, DHL    , Delayed   ,719.7706805963961,352.3455685425915, b54f2277-eea1-45b7-ab2f-bfcabad55597, Weather
6931,796,675,14,3,1,173, USPS   , Delivered ,521.3500571233184,1001.3424532471184, a8f658a4-0b90-4990-875d-f12d87d5400e, Weather
6932,2114,44,7,4,5,428, USPS   , In Transit,485.6435631069572,1090.0095185971104, d8110b6c-6649-436b-9280-da0e1d0bcf32, None
6933,468,850,14,3,2,246, DHL    , Delayed   ,377.08498264204167,689.3442155062897, a5cc6e38-956d-49fe-a061-7b005ac4afb3, Mechanical
6934,99,1253,8,5,5,723, UPS    , In Transit,422.3272829283366,1545.0814511922763, d91224ea-50d6-4b7d-b1a0-b4e1686f1370, Mechanical
6935,2133,22,8,4,2,449, DHL    , Delivered ,596.7720524736276,1030.4816118372808, 291fb25c-f116-4bcc-b8c6-fa9a02bfa878, Weather
6936,71,1122,14,1,2,397, FedEx  , Delivered ,320.436575170664,337.5819940573395, 44fe4b4e-b5a7-4cad-ab4d-d9c527621038, None
6937,2101,1300,5,4,2,161, DHL    , In Transit,154.17649144219155,488.3504679765199, 59857658-591d-43d9-920a-8728efdbf01a, Mechanical
6938,2013,619,8,1,2,384, DHL    , Delivered ,788.7005737596463,143.7641179609493, db408efb-e98f-43d7-a602-874852fcb1d9, Mechanical
6939,2174,399,5,2,5,936, UPS    , Delayed   ,864.7478997356048,1463.0304110032405, 8c2bcf52-3842-4e61-93dc-0d6ea395a623, Customs
6940,279,277,15,4,4,472, FedEx  , Delivered ,381.58819828578135,854.2225031172994, 3ea69cbc-e546-46eb-b347-6336143d5263, Weather
6941,1581,102,20,2,2,569, FedEx  , Delivered ,99.64621327395324,653.3306811572529, d9e0ccf2-6594-45d2-8ca8-5368ceb973d1, Weather
6942,1050,1926,11,2,5,756, USPS   , Delayed   ,12.573848725745762,1543.4755055138849, 92a2054e-c347-41d4-a140-66b67ecb631d, Mechanical
6943,351,1759,2,2,5,374, DHL    , In Transit,810.6290838774252,216.94509956005444, 95877a06-339e-4ea0-8c31-09d66e9fb634, Weather
6944,320,90,12,5,1,974, DHL    , In Transit,70.85402004670394,1741.498208381308, 38df3a91-03ff-4814-a833-c2899f2135d3, None
6945,838,274,20,1,3,850, UPS    , In Transit,826.0097782401214,1551.852642680593, d871fdd7-6f2a-445a-bb69-0e3dff2fd566, None
6946,266,2100,16,5,4,44, USPS   , In Transit,116.79196688082756,1002.3939128278572, c5790bb7-14d7-4c1d-8807-e0eb4278f654, Mechanical
6947,1024,1176,15,1,2,71, DHL    , In Transit,818.1085435491691,106.2959213004444, f2d8268d-4fea-4b90-9abf-49d3a99de875, Mechanical
6948,257,902,14,1,3,938, UPS    , Delayed   ,204.88711810315428,184.2978866718435, e97749c0-0d37-4846-ac76-9eac962bc932, None
6949,324,1805,10,4,2,475, DHL    , Delayed   ,760.7350554010858,1640.4077073305527, 3377882b-3e2c-40e8-b3fa-e8c57a4628f6, None
6950,807,1634,12,2,5,457, UPS    , In Transit,841.8079648826781,1194.1741185145047, 889c6143-4628-4f4d-a656-0162d6eba7ae, None
6951,801,1229,10,1,4,714, DHL    , Delayed   ,609.8506561986969,1218.3504157876232, 48efb636-5b28-46fd-a521-9ed43ad26063, Customs
6952,417,833,1,2,1,599, USPS   , Delivered ,621.7402480614235,579.2881323709107, a2971521-248c-4f09-aec2-2ebc2050c957, Customs
6953,489,1990,8,3,1,47, FedEx  , Delayed   ,23.859938567848577,1522.3483808455044, 8caa3cab-2c73-4c89-a9d6-b06213b13cb1, Customs
6954,1308,1286,15,3,4,228, FedEx  , Delivered ,484.7069094387981,1589.280845559419, a7dab360-3f1d-485b-8ec4-8fca9e434b8f, Customs
6955,2111,1343,10,4,1,265, FedEx  , Delivered ,347.3909872684791,654.8510746856728, d4f6f911-3417-4fc1-83f9-0290fb192579, None
6956,691,1857,11,5,1,81, DHL    , In Transit,959.581430389114,1816.7263771272608, 699d7224-5063-4fcf-95b9-6aad5196653d, Customs
6957,1626,1808,8,3,3,110, UPS    , Delayed   ,636.0643265162777,1606.6106005849972, d2024b5d-5ed4-42ad-8ca0-c3e6cbb67875, Mechanical
6958,1430,2080,5,5,4,259, DHL    , Delivered ,266.2127281794003,1180.5817250639775, c78a5cef-de1c-42ce-8300-708e8573f6be, Mechanical
6959,1351,1907,15,4,5,130, FedEx  , Delivered ,188.74412702479876,1101.8143650498364, 5528359a-66dd-465a-ace9-4bd08e8619ff, None
6960,708,596,1,2,2,239, FedEx  , Delayed   ,861.8898969175403,1588.1765241285752, 6cbf610c-d473-4e77-b01e-21df56af4285, Mechanical
6961,439,1019,2,4,1,260, USPS   , Delayed   ,569.0098991544597,1944.571699849637, 685c8262-c67b-4a75-99be-9515732ac4fd, Customs
6962,642,603,12,5,4,424, USPS   , In Transit,627.117585744865,746.2500052398918, 9f4d699e-2285-49e9-af8d-603b47fc40aa, None
6963,1018,2139,11,3,3,336, UPS    , In Transit,304.4453720746627,1208.891355543017, 1dc6e5e2-e9db-498e-8382-fdf9eda49010, Weather
6964,1533,994,12,3,3,655, DHL    , Delivered ,262.62733464414515,1488.716404481551, 6d2d1ff4-94fe-4164-9af3-8b6f4a99e12d, None
6965,822,1625,10,2,3,965, DHL    , Delivered ,37.07609574390302,1788.428129367861, 39df9fe7-4ff9-4765-bebb-ef7be23018f2, Customs
6966,1393,360,8,2,4,347, USPS   , Delivered ,212.01026672915623,556.6315660983895, f70cf36e-7947-4cca-8ce7-58161a2dcc8f, Customs
6967,2124,1301,8,1,2,62, FedEx  , Delivered ,941.834256836752,907.5206666296464, aa13fe19-f4a0-48ed-aba7-799df24ba965, Mechanical
6968,2036,1442,8,4,4,550, DHL    , Delivered ,581.974674263763,1682.6285365927756, 04057f60-04c6-484d-af58-67406364c624, Mechanical
6969,1632,1964,17,5,3,975, DHL    , Delayed   ,841.5652823951194,1690.5566534907373, 574af486-b435-4851-af6f-076fa44757c6, None
6970,120,1619,2,4,5,395, UPS    , In Transit,556.462146425402,1772.8888594688087, d05fd466-bc73-458b-9b5e-51d9f1988eef, Customs
6971,217,1032,19,1,4,104, USPS   , Delivered ,538.9664311435048,1196.1539474165886, 76caafe5-82a3-43cb-8b55-60bdc88850b9, Weather
6972,1426,42,11,4,2,529, USPS   , In Transit,654.0299382693808,1514.4764450223493, 510c5e1a-b251-4b6f-af2a-42a318127d8b, Customs
6973,164,2002,10,5,4,88, USPS   , Delayed   ,910.9016083349068,974.6669188804652, ee854b77-dab3-4e67-8980-54f6e0d24f54, Customs
6974,333,924,8,2,1,771, USPS   , Delayed   ,627.4516444669799,1540.6375473670107, 544648a3-a645-4c27-a962-3a4ec5507f0a, Weather
6975,2006,627,10,4,2,989, UPS    , In Transit,185.6148408882274,565.5813549645939, 8f77737c-fa1c-4d62-be44-321110a58fc8, None
6976,887,763,8,1,4,94, FedEx  , Delivered ,326.4389030514312,1687.249705794169, 85042197-596d-47d0-b8a4-622b82e85276, Mechanical
6977,912,1861,19,3,3,961, UPS    , Delayed   ,120.79909079670232,394.6921684381271, ee1d8630-3abe-4374-9a31-4e5ffeefbac2, Customs
6978,1769,778,8,5,4,547, UPS    , Delayed   ,497.8855267699835,1539.5645162204564, 1b77c022-cba4-4ef4-950f-8f0d2fbad86d, Customs
6979,2015,424,5,1,5,52, DHL    , Delivered ,438.33878542506784,1065.2993989760023, ab9e2dfa-ac73-466e-8443-739ff214b3ce, Weather
6980,90,359,18,5,1,524, DHL    , In Transit,264.15735044769013,888.5804284667705, 76fb2274-4420-42a8-aabf-265b6952d39d, Customs
6981,351,2180,15,1,2,959, DHL    , In Transit,168.15917443089944,1879.019278954749, 9564f139-cc99-4214-b6e0-016ad668a4b9, None
6982,29,1476,14,3,4,623, FedEx  , Delayed   ,904.7445016592706,1383.9658962392762, 95eb1f64-d619-48a5-8910-19adb3f0d50d, Mechanical
6983,424,654,10,1,2,776, FedEx  , In Transit,117.5658358888275,180.6838660059993, 10df7f5d-abce-4981-92fb-eab62ddd067e, Mechanical
6984,1525,1221,18,4,5,620, USPS   , Delayed   ,87.21701408482014,475.0182867414779, 57ac7831-4390-4c46-ba85-3638b9f9b6c0, Customs
6985,832,1620,7,5,2,87, USPS   , Delayed   ,820.7312090260046,1339.7082044026663, 157a26e1-ca00-481a-87f2-d718d59994b0, Customs
6986,1250,2178,18,1,4,536, FedEx  , Delayed   ,758.522282427624,1034.1562995688455, beb27a20-6baa-4736-9f96-1ccebd011f8d, Weather
6987,1641,1540,4,4,1,89, DHL    , Delayed   ,289.4377561858972,846.5762628712527, 8eddcb7f-ecdb-4228-aa27-5961ad758d8e, Mechanical
6988,1013,1896,15,2,4,962, USPS   , Delivered ,771.1772612351459,161.11432418233218, c14e1da2-e6e2-459a-880b-d40de92a9c55, Weather
6989,1544,2117,12,2,5,201, USPS   , Delayed   ,252.30466889129085,1719.6128904954371, 89274833-8bb4-465a-85cc-0212cfb514b5, Mechanical
6990,823,1149,14,3,3,233, DHL    , In Transit,129.91174037254092,665.900954713477, cf813681-194e-4034-8547-b6f668366f00, None
